emp_no,first_name,last_name,title,dept_name
211865,Radoslaw,Emden,Senior Engineer,Production
211868,Xiaocheng,Maliniak,Staff,Sales
211869,Moheb,Liedekerke,Senior Engineer,Development
211873,Duro,Swiss,Senior Staff,Human Resources
211879,Gao,Ranze,Senior Engineer,Development
211883,Cullen,Cromarty,Senior Staff,Sales
211888,Jaber,Collavizza,Senior Engineer,Development
211889,Kellie,Boguraev,Senior Staff,Sales
211890,Jungsoon,Parhami,Senior Staff,Sales
211891,Mingzeng,Lamba,Senior Engineer,Development
211907,Nagui,Sommen,Senior Engineer,Production
211908,Chriss,Biros,Engineer,Quality Management
211911,Janalee,Slutz,Senior Staff,Research
211912,Troy,Panangaden,Senior Engineer,Development
211913,Adas,Bade,Senior Staff,Finance
211915,Ung,Chinen,Staff,Human Resources
211922,Hisao,Validov,Senior Engineer,Production
211923,Adib,Siprelle,Senior Staff,Research
211924,Beshir,Eppinger,Senior Engineer,Development
211932,Domenico,Bratsberg,Senior Staff,Customer Service
211936,Uri,Soicher,Senior Staff,Research
211937,Genevieve,Pashtan,Staff,Sales
211938,Baocai,Waleschkowski,Senior Staff,Sales
211939,Fumitake,Kemmerer,Senior Staff,Research
211941,Mary,Hofman,Engineer,Production
211942,Hercules,Ushiama,Senior Engineer,Production
211952,Basant,Luft,Senior Engineer,Production
211960,Leucio,Egerstedt,Senior Staff,Sales
211961,Siamak,Denny,Senior Engineer,Customer Service
211964,Aluzio,Irland,Senior Staff,Finance
211967,Anwar,Bain,Senior Engineer,Development
211968,Anneke,Tomescu,Senior Staff,Finance
211977,Baruch,Facello,Staff,Sales
211979,Guadalupe,Maginnis,Engineer,Development
211982,Aruna,Turnbull,Engineer,Production
211985,Shahar,Francisci,Senior Engineer,Development
211992,Claudi,Katalagarianos,Senior Engineer,Quality Management
211995,Gully,Redmiles,Senior Staff,Marketing
212001,Ramzi,Gronowski,Senior Staff,Marketing
212004,Xumin,Cincotta,Senior Engineer,Production
212005,Rosalie,Benzmuller,Staff,Sales
212025,Wanqing,Kornyak,Senior Staff,Sales
212027,Vishwani,Esposito,Staff,Research
212030,Guiseppe,Zockler,Senior Engineer,Development
212031,Moti,Impagliazzo,Senior Staff,Sales
212033,Guther,Prochazka,Senior Staff,Sales
212039,Phuoc,Emmerich,Senior Engineer,Research
212043,Nikolaos,Hegner,Senior Engineer,Development
212047,Matk,Itzfeldt,Senior Staff,Marketing
212049,Pantung,Ritzmann,Senior Engineer,Production
212052,Phule,Setia,Technique Leader,Production
212059,Ohad,Cappelletti,Senior Engineer,Production
212060,Fuqing,Itschner,Senior Staff,Sales
212062,Mang,DiGiano,Senior Engineer,Development
212067,Hilary,Maksimenko,Senior Engineer,Development
212068,Bilhanan,Hofman,Senior Engineer,Development
212071,Tesuya,Crelier,Senior Engineer,Production
212075,Yechiam,Siegrist,Senior Engineer,Development
212076,Radhika,Kowalchuk,Engineer,Development
212078,Wuxu,Sundgren,Senior Engineer,Development
212081,Valery,Preusig,Engineer,Production
212085,Richard,Pillow,Staff,Finance
212090,Vincent,Biros,Senior Staff,Finance
212093,Leni,Henders,Senior Staff,Human Resources
212100,Mingdong,Templeman,Senior Engineer,Production
212101,Niclas,Merro,Engineer,Quality Management
212104,Aluzio,Parhami,Senior Staff,Sales
212107,Mark,Heystek,Engineer,Development
212115,Heeju,Heystek,Senior Engineer,Development
212123,Fay,Tibblin,Technique Leader,Development
212135,Zvonko,Veeraraghavan,Engineer,Production
212143,Evgueni,Shobatake,Staff,Human Resources
212144,Vitali,Ranze,Senior Engineer,Quality Management
212145,Hatim,Tiemann,Senior Engineer,Development
212148,Deborah,Ranum,Senior Staff,Sales
212150,Yucel,Eiter,Senior Engineer,Development
212154,Sailaja,Holburn,Senior Staff,Customer Service
212169,Dinah,Jullig,Engineer,Production
212170,Mandell,Reinhard,Engineer,Production
212175,Kazuhisa,Deverell,Engineer,Development
212176,Khatoun,Benantar,Senior Staff,Customer Service
212186,Ulf,Setiz,Staff,Finance
212187,Maik,Bolsens,Engineer,Quality Management
212190,Tayeb,Kroft,Senior Engineer,Development
212194,Kiyotoshi,Rosca,Engineer,Development
212196,Somnath,Kirkerud,Senior Staff,Customer Service
212202,Eckart,Merli,Senior Engineer,Development
212203,Mack,Carrere,Senior Staff,Finance
212206,Hein,Zucker,Technique Leader,Development
212220,Girolamo,Wossner,Technique Leader,Production
212222,Zejun,Zultner,Senior Engineer,Development
212223,Lakshmi,Bernini,Senior Engineer,Development
212224,Yuriy,Bardell,Senior Engineer,Development
212237,Perry,Bamford,Engineer,Quality Management
212241,Tse,Eppinger,Senior Engineer,Production
212248,Ennio,Schauser,Senior Engineer,Development
212255,Mihalis,Shanbhogue,Senior Staff,Production
212263,Stella,Plesums,Engineer,Development
212273,Junsik,Frezza,Senior Staff,Sales
212279,Yuchang,Emden,Senior Staff,Marketing
212281,Guenter,Kornatzky,Senior Staff,Sales
212284,Gaurav,Krzyzanowski,Senior Engineer,Quality Management
212286,Gio,McFarlin,Senior Engineer,Quality Management
212297,Jiang,Coullard,Engineer,Production
212299,Moheb,Sabnani,Senior Staff,Research
212300,Remko,Bisiani,Senior Engineer,Development
212301,Maren,Babb,Senior Staff,Finance
212304,Tzvetan,Camarinopoulos,Senior Staff,Sales
212315,Leah,Sevcikova,Senior Engineer,Production
212316,Wuxu,Toyoshima,Senior Staff,Research
212318,Ult,Veldwijk,Engineer,Development
212324,Harjit,Kalsbeek,Technique Leader,Development
212331,Yoshinari,Rosay,Senior Engineer,Production
212344,Saddek,Karlin,Engineer,Customer Service
212347,Kshitij,Ratnaker,Assistant Engineer,Development
212351,Huai,Mondadori,Senior Engineer,Production
212354,Subhada,Rabehasaina,Engineer,Quality Management
212359,Ulf,Underwood,Senior Staff,Sales
212361,Claudi,Stanfel,Senior Engineer,Quality Management
212363,Ugo,Schmiedel,Senior Engineer,Development
212366,Takahito,Meszaros,Staff,Sales
212374,Xiaoshan,Serdy,Senior Engineer,Quality Management
212378,Prasadram,Benzmuller,Senior Staff,Customer Service
212379,Moie,Casley,Senior Engineer,Quality Management
212384,Christ,Lunt,Senior Staff,Marketing
212386,Tianruo,Fortenbacher,Senior Staff,Sales
212387,Xudong,Gaughan,Staff,Research
212390,Zongyan,Marrevee,Senior Staff,Sales
212393,Amstein,Rossi,Engineer,Production
212395,Almudena,Panienski,Senior Staff,Marketing
212397,Kersti,Halevi,Engineer,Quality Management
212399,Zvonko,Gist,Senior Engineer,Quality Management
212402,Mori,Perfilyeva,Senior Staff,Marketing
212405,Vasilis,Argence,Senior Engineer,Production
212408,Geoffry,Gide,Staff,Human Resources
212415,Kenroku,Schrooten,Staff,Finance
212418,Sangeeta,Kolvik,Senior Staff,Sales
212420,Masami,Ozeki,Technique Leader,Development
212421,Sumali,Giveon,Senior Staff,Customer Service
212424,Ingmar,Pollacia,Technique Leader,Development
212427,Abdelghani,Impagliazzo,Staff,Sales
212428,Sanjeeva,Schieder,Senior Staff,Human Resources
212431,Jixiang,Zizka,Senior Staff,Sales
212438,Toshimitsu,Steinauer,Senior Engineer,Production
212439,Deborah,Mandell,Senior Staff,Research
212442,Wayne,Liedekerke,Senior Engineer,Development
212444,Munehiko,Junot,Senior Engineer,Development
212451,Patricio,Glinert,Senior Staff,Sales
212453,Hidekazu,Bouloucos,Technique Leader,Development
212461,Maia,Holburn,Senior Engineer,Production
212470,Junichi,Curless,Senior Engineer,Production
212474,Mrinalini,Orsini,Senior Staff,Finance
212484,Saeed,Chepyzhov,Staff,Sales
212493,Youjian,Radwan,Engineer,Development
212494,Bouchung,Gewali,Senior Staff,Marketing
212500,Akemi,Hammerschmidt,Senior Staff,Sales
212502,Jaewoo,Heuser,Senior Engineer,Development
212503,Yefim,Impagliazzo,Senior Staff,Sales
212508,Juichirou,Luga,Senior Engineer,Development
212511,Abdulah,Vidya,Senior Engineer,Development
212515,Gererd,Iisaku,Senior Staff,Human Resources
212518,Samphel,Pews,Engineer,Development
212524,Stabislas,Gils,Senior Staff,Research
212528,Seongbin,Molenaar,Senior Staff,Customer Service
212530,Parto,Litvinov,Senior Staff,Human Resources
212531,Odysseas,Erman,Senior Engineer,Production
212532,Zhigen,Weisert,Senior Staff,Research
212537,Shigeaki,Ballarin,Senior Staff,Research
212541,Aimee,Berendt,Senior Engineer,Development
212542,Alexius,Trelles,Senior Staff,Marketing
212546,Tommaso,Marzano,Engineer,Production
212551,Hercules,Magliocco,Staff,Finance
212553,Tesuya,Tzvieli,Senior Staff,Research
212557,Kerhong,Hemaspaandra,Senior Engineer,Quality Management
212558,Yaghout,Pollock,Senior Staff,Sales
212559,Yishay,Kermarrec,Senior Staff,Finance
212563,Zhaofang,Francisci,Technique Leader,Development
212569,Tran,Raney,Engineer,Development
212573,Kasidit,Solovay,Senior Staff,Sales
212574,King,Bael,Senior Engineer,Production
212575,Younwoo,Beerel,Engineer,Development
212577,Luisa,Heinisuo,Engineer,Production
212578,Fai,Hennings,Engineer,Customer Service
212583,Kristinn,Gubsky,Senior Staff,Sales
212585,Arunas,Ranst,Senior Staff,Sales
212586,Adly,Ranze,Senior Engineer,Development
212589,Remko,Weiland,Senior Staff,Customer Service
212590,Fen,Khasidashvili,Senior Staff,Customer Service
212596,Mohan,Llado,Senior Engineer,Production
212599,Vidya,Cappello,Staff,Customer Service
212600,Fay,Nittel,Senior Engineer,Development
212603,Petter,Plavsic,Senior Engineer,Development
212612,Bernice,Plotkin,Senior Engineer,Development
212615,Vidya,Herbst,Engineer,Customer Service
212617,Malu,Spell,Senior Staff,Finance
212619,Youpyo,Meszaros,Engineer,Production
212621,Anwar,Flowers,Senior Staff,Finance
212630,Youjian,Katiyar,Senior Engineer,Production
212634,Menkae,Zallocco,Engineer,Production
212637,Junichi,Fasbender,Senior Staff,Sales
212645,Gian,Fontet,Senior Staff,Finance
212646,Joydip,Rusmann,Senior Engineer,Quality Management
212651,Joydip,Percebois,Staff,Sales
212658,Taisook,Jeong,Technique Leader,Production
212661,Shin,Anily,Engineer,Customer Service
212663,Werner,Cannard,Senior Staff,Human Resources
212669,Weidon,Bellone,Senior Staff,Sales
212675,Kasturi,Pietracaprina,Senior Engineer,Production
212676,Nobuyoshi,Janocha,Senior Staff,Customer Service
212682,Hyuncheol,Roohalamini,Staff,Sales
212689,Adam,Feldmann,Senior Engineer,Quality Management
212690,Bouchung,Samarati,Senior Engineer,Quality Management
212693,Serge,Valette,Senior Staff,Sales
212696,Alagu,Dredge,Senior Engineer,Development
212700,Honesty,Swan,Staff,Production
212711,Uta,Bottner,Staff,Marketing
212714,Dipayan,Akiyama,Senior Staff,Sales
212715,Alagu,Slobodova,Senior Staff,Sales
212719,Doowon,Waeselynck,Staff,Finance
212720,Yifei,Jeong,Engineer,Production
212721,Kiam,Ruemmler,Senior Engineer,Production
212725,Rance,Billingsley,Senior Staff,Sales
212733,Leandro,Antonakopoulos,Staff,Finance
212735,Zhonghui,Azulay,Engineer,Production
212740,Nechama,Narahara,Senior Staff,Sales
212747,Kazuhisa,Bennis,Senior Staff,Finance
212751,Bangqing,Flexer,Senior Engineer,Development
212753,Limsoon,Perry,Senior Engineer,Development
212759,Christoph,Cooley,Senior Engineer,Production
212761,Mitchel,Mullainathan,Senior Engineer,Development
212764,Remco,Masada,Staff,Customer Service
212766,Ferdinand,Serdy,Senior Engineer,Production
212769,Gurbir,Bazelow,Senior Staff,Customer Service
212770,Inderjeet,Litvinov,Senior Engineer,Production
212773,Bodo,Unni,Staff,Customer Service
212777,Francesca,Nitsche,Senior Staff,Human Resources
212783,Bojan,Speel,Engineer,Production
212786,Arlette,Templeman,Senior Engineer,Production
212794,Munehiro,Bahr,Staff,Sales
212795,Yuqun,Cronan,Senior Engineer,Quality Management
212807,Kasidit,Rohrbach,Senior Engineer,Production
212812,Bowen,Nyanchama,Engineer,Development
212813,Xiaobin,Yeung,Senior Engineer,Development
212819,Feipei,Kalsbeek,Senior Staff,Sales
212822,Kyoichi,Rabejac,Senior Engineer,Production
212824,Xiadong,Bahl,Senior Engineer,Production
212828,Houman,Pepe,Technique Leader,Production
212831,Elliott,Oxman,Senior Engineer,Development
212833,Toshiko,Hopewell,Senior Engineer,Production
212847,DeForest,Walston,Senior Staff,Marketing
212849,Mohit,Luga,Senior Staff,Sales
212851,Terresa,Quaggetto,Senior Staff,Sales
212853,Udaiprakash,Munch,Engineer,Production
212858,Teruyuki,Henseler,Technique Leader,Production
212865,Shigenori,Gilg,Staff,Sales
212866,Kiyotoshi,Narahara,Senior Engineer,Development
212868,Abdelaziz,Bade,Senior Engineer,Production
212870,Peternela,Birch,Engineer,Production
212872,Nahla,Deyuan,Senior Staff,Production
212874,Shin,Serot,Staff,Customer Service
212878,Kristof,Motley,Senior Engineer,Development
212881,Weiyi,Koblitz,Senior Staff,Sales
212890,Kinh,Garrabrants,Senior Engineer,Quality Management
212891,Yurij,Levergood,Senior Engineer,Production
212894,Rayond,Lakshmanan,Assistant Engineer,Development
212899,Vatsa,Hatcliff,Staff,Research
212903,Baoqiu,Szemeredi,Engineer,Production
212904,Tamiya,Kranzdorf,Senior Engineer,Development
212912,Gererd,Koblitz,Technique Leader,Quality Management
212916,Seongbae,Vieth,Engineer,Development
212919,Frederique,Gaughan,Senior Engineer,Development
212923,Teiji,Hellwagner,Senior Staff,Customer Service
212925,Mooi,Wossner,Senior Engineer,Development
212928,Florian,Schiper,Senior Staff,Human Resources
212932,Tsvetan,Rusmann,Engineer,Quality Management
212933,Yurij,Muniz,Senior Engineer,Production
212938,Hironoby,Passafiume,Engineer,Development
212943,Shuzo,Trelles,Senior Engineer,Development
212947,Snehasis,Passino,Senior Staff,Finance
212948,Guiseppe,Undy,Senior Engineer,Development
212951,Ioana,Kavvadias,Senior Engineer,Development
212956,Martine,Meriste,Engineer,Production
212957,Geraldo,Meriste,Senior Engineer,Quality Management
212964,Fun,Rahier,Staff,Human Resources
212977,Heekeun,Mawatari,Engineer,Development
212981,Gao,Masada,Staff,Finance
212988,Terresa,Kusalik,Senior Engineer,Development
213002,Hatsukazu,Mellouli,Senior Engineer,Production
213003,Taiji,Luiz,Senior Engineer,Production
213007,Sampalli,Merey,Senior Staff,Research
213009,Youpyo,Lueh,Senior Engineer,Production
213012,Lalit,Brodal,Staff,Finance
213016,Yongmao,Fontan,Senior Engineer,Development
213022,Zhiwei,Kopetz,Senior Engineer,Production
213023,Bernt,Fetvedt,Senior Engineer,Quality Management
213030,Baruch,Stenning,Staff,Customer Service
213032,Khatoun,Kornatzky,Senior Engineer,Development
213033,Shuky,Munoz,Engineer,Development
213034,Waiman,Cronau,Senior Engineer,Customer Service
213036,Eckart,Prochazka,Senior Staff,Customer Service
213037,Owen,Etalle,Senior Engineer,Development
213042,Fumitake,Erol,Technique Leader,Production
213046,Shuichi,Zykh,Technique Leader,Production
213052,Jovan,Manders,Senior Staff,Finance
213058,Ishfaq,Hofmeyr,Senior Staff,Marketing
213070,Khosrow,Boguraev,Engineer,Production
213074,Kotesh,Calkin,Senior Engineer,Quality Management
213075,Radoslaw,Silva,Senior Engineer,Development
213077,Menkae,Lalonde,Technique Leader,Production
213078,Shigenori,Kabayashi,Staff,Customer Service
213080,Fumitake,Yemenis,Senior Engineer,Production
213081,Manibrata,Sambasivam,Senior Engineer,Development
213087,Faiza,Ouhyoung,Senior Engineer,Production
213091,Ashish,Conde,Senior Staff,Sales
213093,Billur,Esteva,Senior Engineer,Quality Management
213097,Jacopo,Velasco,Senior Staff,Research
213099,Kenroku,Riefers,Senior Staff,Finance
213104,Mahendra,Guardalben,Staff,Marketing
213110,Moon,Chiodo,Staff,Development
213112,Constantine,Binkley,Engineer,Production
213122,Sven,Schiettecatte,Senior Staff,Human Resources
213128,Aamer,Rosin,Senior Engineer,Production
213130,Bodo,Honiden,Engineer,Research
213131,Ronghao,Dayang,Staff,Customer Service
213136,Bowen,Reeken,Senior Staff,Research
213139,Dulce,Auyong,Engineer,Development
213140,Tru,Danecki,Staff,Sales
213141,Sailaja,Zultner,Senior Engineer,Research
213148,Marke,Falck,Assistant Engineer,Production
213151,Kellie,Honglei,Senior Engineer,Production
213162,Fumiya,Nitta,Senior Staff,Human Resources
213168,Hitofumi,Norsworthy,Senior Staff,Customer Service
213169,Cathie,Restivo,Senior Staff,Marketing
213176,Nikolaos,Cunliffe,Senior Staff,Sales
213181,Kazuyasu,Lieberherr,Senior Engineer,Customer Service
213184,Yoshimitsu,Isard,Senior Staff,Customer Service
213188,Lein,Karner,Senior Engineer,Development
213191,Heekeun,Backhouse,Senior Staff,Marketing
213192,Alper,Yetim,Senior Staff,Finance
213194,Uri,Bruckman,Senior Engineer,Development
213195,Marke,Schiper,Engineer,Development
213200,Claude,Veccia,Senior Staff,Sales
213207,Jamaludin,Brookner,Staff,Sales
213211,Dipayan,Oaver,Senior Staff,Research
213218,Yunming,Flowers,Senior Staff,Sales
213219,Venkatesan,Engelmann,Senior Staff,Research
213220,Shai,Bala,Senior Engineer,Development
213222,Jovan,Bisiani,Senior Staff,Sales
213223,Ennio,Assaf,Engineer,Production
213226,Jaques,Huttel,Senior Staff,Sales
213229,Shuichi,Vieth,Senior Engineer,Production
213231,Masami,Yurek,Senior Staff,Customer Service
213238,Foong,Lambe,Senior Engineer,Development
213241,Berni,Thorelli,Senior Staff,Sales
213242,Elrique,Selvestrel,Senior Staff,Human Resources
213249,Frederique,Staudhammer,Senior Engineer,Production
213250,Caolyn,Danley,Senior Engineer,Development
213256,Sumant,Gischer,Senior Engineer,Production
213257,Zeydy,Murillo,Senior Staff,Research
213259,Kiyomitsu,Heijenga,Senior Staff,Finance
213264,Stabislas,Conia,Staff,Sales
213276,Mingdong,Leivant,Senior Staff,Research
213282,Hilary,Kisuki,Staff,Sales
213285,Huai,Buchter,Engineer,Development
213289,Itzchak,Veccia,Assistant Engineer,Development
213291,Shakhar,Leijenhorst,Senior Engineer,Development
213296,Jingling,Baja,Senior Engineer,Development
213297,Lena,Mahmud,Senior Staff,Sales
213299,Jolita,Denny,Engineer,Development
213301,Nidapan,Wynblatt,Senior Engineer,Development
213302,Naraig,Erie,Senior Engineer,Production
213307,Nevin,Karlin,Senior Engineer,Development
213313,Turgut,Uchoa,Senior Staff,Human Resources
213320,Sibyl,Stellhorn,Senior Staff,Research
213325,Munenori,Denos,Senior Engineer,Production
213326,Boguslaw,Hiltgen,Senior Engineer,Development
213328,Kiyomitsu,Skogmar,Senior Engineer,Development
213329,Tonny,Roohalamini,Senior Staff,Sales
213330,Angel,Cairo,Senior Staff,Sales
213331,Subbu,Luft,Engineer,Quality Management
213336,Maha,Kakkar,Assistant Engineer,Development
213337,Gift,Cyre,Senior Staff,Human Resources
213340,Tristan,Callaway,Staff,Customer Service
213343,Josyula,Holburn,Engineer,Development
213351,Chiranjit,Birrer,Technique Leader,Development
213352,Tadanori,Gecseg,Assistant Engineer,Development
213359,Divine,Gerteisen,Senior Engineer,Quality Management
213361,Bogdan,Vickson,Senior Engineer,Production
213369,Claudi,Iacovou,Senior Staff,Finance
213370,Tadanori,Masaki,Staff,Customer Service
213377,Sham,Schnelling,Senior Staff,Customer Service
213381,Yishai,Gill,Technique Leader,Development
213382,Shridhar,Birge,Senior Staff,Human Resources
213384,Pranas,Narwekar,Senior Engineer,Development
213390,Vidya,Stroustrup,Senior Engineer,Development
213392,Ramachenga,Maginnis,Senior Staff,Sales
213406,Eldridge,Munke,Senior Staff,Human Resources
