emp_no,first_name,last_name,birthdate,gender,hire_date,dept_no,dept_name
256167,Mahendra,Kenevan,1953-09-26,F,1985-12-14,d004,Production
256167,Mahendra,Kenevan,1953-09-26,F,1985-12-14,d005,Development
256169,Fox,Prochazka,1954-12-07,F,1985-10-31,d008,Research
256172,Arvin,Arlazarov,1954-04-10,M,1988-09-05,d005,Development
256175,Hidefumi,Tokunaga,1955-04-30,M,1986-12-13,d005,Development
256175,Hidefumi,Tokunaga,1955-04-30,M,1986-12-13,d006,Quality Management
256179,Barun,Ginneken,1954-09-07,M,1986-05-27,d004,Production
256189,Kellyn,Reghbati,1952-08-08,M,1987-07-30,d001,Marketing
256213,Shichao,Pileggi,1954-07-30,M,1988-06-09,d004,Production
256235,Oguz,Halevi,1952-03-07,M,1986-01-28,d007,Sales
256241,Brigham,Uludag,1952-03-24,F,1985-11-05,d007,Sales
256253,Constantino,Bojadziev,1952-06-30,F,1985-07-21,d006,Quality Management
256256,Sachem,Siprelle,1955-12-05,F,1987-05-22,d004,Production
256277,Khaled,Genther,1955-10-05,M,1986-03-25,d007,Sales
256299,Chikako,Middleton,1955-11-21,M,1986-05-16,d001,Marketing
256300,Toshiko,Garnier,1954-10-27,M,1988-02-19,d005,Development
256302,Hercules,Zallocco,1955-07-11,F,1985-04-18,d004,Production
256320,Visit,Erva,1952-07-23,F,1986-04-27,d005,Development
256335,Flemming,Baba,1954-09-13,F,1986-02-12,d006,Quality Management
256341,Parke,Candan,1953-02-21,M,1987-12-25,d007,Sales
256342,Barton,Picaronny,1954-12-09,M,1985-05-23,d003,Human Resources
256361,Jaideep,Peltason,1954-02-15,M,1986-12-16,d004,Production
256391,Danai,Range,1955-06-18,F,1988-05-12,d004,Production
256394,Takahiro,Tagansky,1954-06-27,M,1985-08-01,d005,Development
256403,Tua,Mattern,1955-07-01,F,1985-09-06,d005,Development
256407,Boaz,Mawatari,1952-12-08,M,1985-06-17,d001,Marketing
256407,Boaz,Mawatari,1952-12-08,M,1985-06-17,d009,Customer Service
256408,Ortrud,Pollacia,1955-10-28,M,1985-07-22,d005,Development
256416,Oksana,Beutelspacher,1955-10-08,F,1988-02-20,d002,Finance
256429,Takahiro,Kaiserswerth,1954-10-09,M,1987-01-26,d004,Production
256429,Takahiro,Kaiserswerth,1954-10-09,M,1987-01-26,d006,Quality Management
256431,Lena,Schiettecatte,1953-02-14,M,1985-06-06,d009,Customer Service
256440,Jenwei,Merey,1953-12-13,M,1985-08-10,d005,Development
256443,Lorien,Geffroy,1954-04-16,F,1985-03-04,d001,Marketing
256444,Quingbo,Vingron,1953-09-11,M,1987-08-13,d004,Production
256459,Claudi,Ranum,1953-09-14,F,1987-06-21,d002,Finance
256461,Khedija,Muniz,1953-02-16,F,1986-02-25,d007,Sales
256466,Constantine,Brodie,1953-07-04,F,1986-08-09,d007,Sales
256468,Bernice,Grospietsch,1954-11-06,M,1988-04-15,d004,Production
256480,Demos,Ghemri,1952-03-15,F,1988-09-08,d004,Production
256480,Demos,Ghemri,1952-03-15,F,1988-09-08,d005,Development
256484,Fayez,Randi,1953-05-14,M,1988-11-15,d009,Customer Service
256494,Kitty,Champarnaud,1954-10-08,F,1988-02-20,d001,Marketing
256521,Bangqing,Kampfer,1955-05-10,M,1987-02-23,d007,Sales
256532,Percy,Benner,1955-02-23,F,1986-11-21,d006,Quality Management
256535,Yechiam,Danecki,1954-10-21,F,1987-12-15,d009,Customer Service
256536,Conor,Haumacher,1955-03-11,F,1987-08-25,d009,Customer Service
256544,Nirmal,Gide,1952-05-13,M,1986-05-22,d005,Development
256551,Jaewoo,Peroz,1953-01-09,F,1988-02-13,d005,Development
256576,Kolar,Boudaillier,1953-11-23,M,1987-06-05,d003,Human Resources
256583,Fatemeh,Servi,1952-02-29,F,1987-09-21,d005,Development
256611,Godehard,Lally,1953-11-21,M,1985-03-16,d006,Quality Management
256617,Mohan,Alameldin,1954-11-11,M,1985-09-20,d004,Production
256626,Yurii,Fortenbacher,1952-05-03,F,1988-05-30,d005,Development
256629,Toong,Jiang,1953-08-01,F,1986-08-08,d005,Development
256632,Qunsheng,Vingron,1952-09-04,M,1987-09-26,d005,Development
256636,Mayuri,Hoppenstand,1954-02-24,M,1986-05-20,d005,Development
256637,Udi,Madeira,1954-10-08,M,1988-11-18,d007,Sales
256648,Muzhong,Binkley,1955-09-29,F,1985-03-29,d007,Sales
256657,Terresa,Baumann,1953-10-10,M,1987-07-29,d007,Sales
256661,Moriyoshi,Talmor,1952-02-22,M,1988-10-13,d005,Development
256664,Alejandra,Poupard,1955-01-06,F,1986-12-01,d007,Sales
256678,Quingbo,Gustavson,1953-05-03,M,1988-10-06,d009,Customer Service
256682,Troy,Imataki,1955-11-23,M,1985-10-13,d005,Development
256701,Chikako,Veevers,1952-11-24,F,1988-07-10,d005,Development
256702,Uli,Murrill,1954-12-27,F,1987-11-22,d009,Customer Service
256707,Breannda,Bain,1955-05-16,F,1987-08-16,d007,Sales
256727,Marin,Glowinski,1952-05-19,M,1985-10-29,d002,Finance
256728,Sajjan,Huxford,1953-11-23,M,1988-10-29,d007,Sales
256740,Marsal,Vanwelkenhuysen,1953-08-06,F,1985-05-02,d005,Development
256743,King,Bhattacharjee,1954-01-30,M,1986-03-25,d005,Development
256751,Boutros,Morris,1952-06-05,M,1987-01-12,d004,Production
256751,Boutros,Morris,1952-06-05,M,1987-01-12,d005,Development
256764,Shirish,Merks,1952-12-07,M,1988-04-15,d003,Human Resources
256769,Shiv,Barbanera,1954-12-03,F,1986-05-30,d007,Sales
256772,Hiroyasu,Malinowski,1955-01-27,M,1986-07-05,d007,Sales
256783,Gonzalo,Bail,1952-05-13,F,1988-05-28,d006,Quality Management
256792,Kerryn,Merli,1953-03-04,M,1987-09-29,d007,Sales
256823,Divier,Bolsens,1953-08-08,F,1987-12-24,d004,Production
256828,Wilmer,Ramaiah,1955-05-13,F,1985-09-01,d009,Customer Service
256834,Guozhong,Eickenmeyer,1954-07-01,F,1987-12-15,d005,Development
256835,Ranga,Hofstetter,1953-09-21,F,1988-03-25,d005,Development
256840,Bartek,Navazio,1953-12-01,M,1987-04-14,d004,Production
256840,Bartek,Navazio,1953-12-01,M,1987-04-14,d006,Quality Management
256852,Shir,Tanemo,1953-05-03,F,1988-09-15,d007,Sales
256858,Fuqing,Strooper,1954-02-01,M,1986-01-22,d005,Development
256863,Jahangir,Leonhardt,1952-07-23,M,1985-09-12,d004,Production
256874,Rimli,Takanami,1955-12-03,M,1988-09-20,d003,Human Resources
256916,Suebskul,Anido,1955-11-21,M,1987-12-24,d005,Development
256919,Suebskul,Crouzet,1955-01-28,M,1988-09-14,d003,Human Resources
256920,Martial,Salinas,1954-11-16,M,1988-10-15,d005,Development
256920,Martial,Salinas,1954-11-16,M,1988-10-15,d008,Research
256929,Gadiel,Anguita,1952-03-07,M,1987-03-07,d003,Human Resources
256936,Maha,Redmiles,1952-04-25,F,1986-10-02,d004,Production
256956,Golgen,Unno,1955-02-05,F,1988-06-30,d005,Development
256956,Golgen,Unno,1955-02-05,F,1988-06-30,d006,Quality Management
256961,Aksel,Farrar,1954-11-19,F,1986-12-05,d005,Development
256969,Kazuhisa,Keohane,1953-08-02,F,1988-06-23,d005,Development
256993,Martijn,Laurillard,1953-11-25,F,1987-11-08,d005,Development
257004,Godehard,Lowrie,1955-08-24,F,1988-11-20,d004,Production
257004,Godehard,Lowrie,1955-08-24,F,1988-11-20,d006,Quality Management
257009,Jasminko,Zschoche,1952-10-15,M,1985-11-08,d004,Production
257017,Margo,Rousseau,1955-10-05,F,1987-05-02,d005,Development
257051,Remzi,Norsworthy,1954-04-01,M,1988-07-28,d007,Sales
257051,Remzi,Norsworthy,1954-04-01,M,1988-07-28,d009,Customer Service
257053,Nimmagadda,Emiris,1955-04-30,M,1987-07-07,d002,Finance
257073,Kagan,Schaar,1955-07-13,F,1988-12-03,d009,Customer Service
257078,Boaz,Siepmann,1954-10-13,F,1986-04-24,d005,Development
257086,Xiaocheng,Ghalwash,1952-08-06,F,1985-03-23,d005,Development
257097,Sudharsan,Zielinski,1955-10-09,M,1986-07-22,d005,Development
257099,Nevin,Swan,1952-10-06,M,1988-07-23,d009,Customer Service
257103,Rildo,Fabrizio,1954-06-29,M,1986-08-09,d001,Marketing
257127,Itzchak,Camarinopoulos,1952-09-03,F,1987-02-01,d004,Production
257127,Itzchak,Camarinopoulos,1952-09-03,F,1987-02-01,d005,Development
257133,Jenwei,Gill,1954-10-07,M,1986-04-05,d002,Finance
257152,Phillip,Rosenbaum,1952-10-03,F,1986-05-30,d004,Production
257154,Kazuhiro,Vrecion,1954-06-17,M,1986-10-22,d007,Sales
257189,Arlette,Tischendorf,1953-04-15,M,1985-11-05,d005,Development
257200,Satosi,Cromarty,1955-01-24,F,1986-06-01,d003,Human Resources
257205,Menkae,Heydon,1954-08-31,F,1987-03-25,d007,Sales
257209,Tamiya,Huhdanpaa,1955-12-16,F,1985-09-17,d006,Quality Management
257217,Arco,Horswill,1952-12-10,F,1987-02-03,d009,Customer Service
257235,Serap,Suomi,1952-10-07,M,1988-07-09,d005,Development
257262,Geraldo,Cusworth,1952-02-10,F,1987-01-05,d005,Development
257262,Geraldo,Cusworth,1952-02-10,F,1987-01-05,d008,Research
257264,Zhigen,Michaels,1953-12-04,F,1986-04-22,d008,Research
257269,Rimon,Collette,1955-03-18,F,1985-07-05,d001,Marketing
257270,Tomokazu,Muhlberg,1955-02-28,F,1986-12-18,d006,Quality Management
257274,Yagil,Perfilyeva,1955-07-07,M,1986-03-30,d004,Production
257300,Nimmagadda,Taubenfeld,1955-08-13,M,1986-10-12,d007,Sales
257301,Zhenhua,Kampfer,1955-11-03,M,1985-05-04,d001,Marketing
257301,Zhenhua,Kampfer,1955-11-03,M,1985-05-04,d009,Customer Service
257302,Breannda,Steinauer,1955-02-26,F,1988-01-10,d007,Sales
257311,Bernardo,Cooke,1954-05-17,F,1988-08-23,d001,Marketing
257311,Bernardo,Cooke,1954-05-17,F,1988-08-23,d007,Sales
257322,Kotesh,Veldwijk,1953-11-11,M,1987-12-14,d005,Development
257322,Kotesh,Veldwijk,1953-11-11,M,1987-12-14,d008,Research
257340,Gina,Feldmann,1953-06-23,M,1985-04-15,d004,Production
257340,Gina,Feldmann,1953-06-23,M,1985-04-15,d009,Customer Service
257350,Kaijung,Bardell,1953-08-10,M,1987-04-02,d004,Production
257357,Lidong,Gomatam,1953-11-08,F,1985-05-07,d005,Development
257360,Honglan,Otillio,1955-10-30,F,1985-12-09,d007,Sales
257369,Prasadram,Nannarelli,1953-11-08,M,1987-10-16,d005,Development
257376,Hyuncheol,Schwaller,1952-02-25,F,1986-10-22,d009,Customer Service
257395,Yishay,Navazio,1955-06-09,M,1985-06-26,d003,Human Resources
257401,Steve,Scallan,1954-10-28,F,1988-12-15,d005,Development
257407,Evgueni,Speer,1952-08-24,F,1988-02-01,d003,Human Resources
257409,Yuuichi,Sanella,1952-10-31,M,1985-03-07,d005,Development
257416,Elvis,Jullig,1953-10-22,M,1987-04-19,d005,Development
257432,Honglan,Birjandi,1954-08-16,F,1988-01-11,d005,Development
257435,Bangqing,Krybus,1954-12-07,M,1988-07-22,d007,Sales
257436,Arlette,Dahlbom,1955-01-17,M,1986-09-01,d007,Sales
257437,Valery,Menyhert,1954-12-14,M,1986-10-04,d006,Quality Management
257441,Munehiko,Maccarone,1954-03-07,M,1985-10-07,d004,Production
257455,Maris,Dratva,1952-10-20,F,1986-11-04,d007,Sales
257467,Jacqueline,Hofmeyr,1952-08-23,M,1987-05-30,d004,Production
257485,JoAnne,Schade,1954-02-22,F,1985-03-28,d002,Finance
257498,Taiji,Bharadwaj,1954-01-31,M,1987-11-21,d001,Marketing
257498,Taiji,Bharadwaj,1954-01-31,M,1987-11-21,d009,Customer Service
257501,Hilary,Bael,1953-01-30,M,1986-09-15,d008,Research
257505,Eran,Conta,1954-09-02,M,1988-10-16,d007,Sales
257511,Younwoo,Luck,1953-11-24,M,1987-07-03,d002,Finance
257517,Salvador,Speckmann,1955-07-20,M,1988-11-04,d005,Development
257526,Lalit,Ferretti,1954-11-11,F,1988-01-04,d006,Quality Management
257533,Suebskul,Brookner,1955-11-01,M,1985-07-01,d005,Development
257537,Souichi,Segond,1954-07-13,M,1988-01-28,d005,Development
257538,Marco,Bellmore,1953-04-06,M,1987-11-27,d004,Production
257538,Marco,Bellmore,1953-04-06,M,1987-11-27,d006,Quality Management
257565,Ymte,Heyers,1955-06-29,M,1986-11-07,d004,Production
257578,Ramachenga,Mersereau,1954-08-04,M,1985-11-22,d004,Production
257578,Ramachenga,Mersereau,1954-08-04,M,1985-11-22,d009,Customer Service
257617,Hideyuki,Markovitch,1953-09-19,M,1986-11-16,d005,Development
257628,Luisa,Stille,1953-04-25,M,1988-10-29,d008,Research
257630,Jongsuk,Neiman,1952-09-04,F,1986-08-04,d007,Sales
257640,Reinhard,Klyachko,1955-05-10,M,1986-02-09,d005,Development
257640,Reinhard,Klyachko,1955-05-10,M,1986-02-09,d008,Research
257652,Naftaly,Kirkerud,1954-05-20,F,1987-08-21,d008,Research
257659,Danae,Kadhim,1952-02-18,M,1985-12-25,d007,Sales
257665,Keiichiro,Gide,1952-09-26,M,1987-08-03,d007,Sales
257667,Alagu,Dechter,1954-12-25,F,1986-02-15,d009,Customer Service
257671,Rayond,Buescher,1952-02-29,F,1986-07-18,d009,Customer Service
257677,Doowon,Bondorf,1952-10-30,F,1987-12-04,d004,Production
257685,Siamak,Szilard,1955-11-05,M,1985-03-15,d005,Development
257699,Gad,Zykh,1952-10-01,F,1986-08-30,d005,Development
257705,Takushi,Jumpertz,1955-05-11,M,1988-11-03,d007,Sales
257733,Adin,Toyoshima,1954-01-16,M,1987-07-05,d004,Production
257740,Jaewon,Merkl,1954-12-13,M,1986-12-22,d002,Finance
257793,Mitsuyuki,Kalafatis,1954-02-28,F,1985-05-20,d004,Production
257797,Yongmin,Gecsei,1955-02-18,M,1986-09-12,d002,Finance
257798,Alselm,Samarati,1953-02-01,M,1987-07-12,d004,Production
257798,Alselm,Samarati,1953-02-01,M,1987-07-12,d005,Development
257802,Josyula,Vieri,1955-06-07,M,1986-07-05,d005,Development
257804,Peer,Conte,1955-01-20,M,1985-05-07,d004,Production
257817,Sanjay,Kaminger,1952-05-31,M,1985-10-05,d004,Production
257828,Kristin,Iisaka,1952-03-26,F,1985-03-23,d003,Human Resources
257845,Uriel,Stafford,1954-08-01,F,1986-05-18,d004,Production
257860,Shahar,Gill,1952-07-26,M,1985-07-28,d005,Development
257863,Zhiwei,Niizuma,1952-04-18,M,1985-12-30,d004,Production
257867,Masaki,Collette,1955-04-20,M,1986-11-15,d002,Finance
257876,Kiam,Isard,1953-02-05,F,1988-10-15,d003,Human Resources
257888,Zhensheng,Tiemann,1953-10-29,M,1986-10-04,d004,Production
257907,Jacopo,Serdy,1953-04-14,F,1985-05-25,d009,Customer Service
257914,Garnet,Liedekerke,1953-08-15,F,1988-09-26,d006,Quality Management
257915,Subir,Noriega,1953-08-15,M,1985-12-28,d007,Sales
257920,Marek,Fiebach,1954-09-29,M,1985-02-12,d002,Finance
257934,Ziyad,Baja,1952-04-15,F,1987-07-14,d004,Production
257953,Kwangyoen,Alencar,1954-01-20,M,1986-07-29,d007,Sales
257957,Ugo,Pramanik,1953-05-04,F,1985-06-15,d004,Production
257971,Hugo,Nivat,1952-06-27,F,1987-05-13,d004,Production
257971,Hugo,Nivat,1952-06-27,F,1987-05-13,d009,Customer Service
257977,Marko,Goodrum,1953-07-24,M,1985-04-13,d003,Human Resources
257982,Saeed,Zaccaria,1954-02-23,M,1988-02-01,d005,Development
257988,Phule,Usdin,1953-05-05,M,1986-08-31,d004,Production
257992,Kazuhito,Besancenot,1955-09-12,F,1985-05-10,d001,Marketing
257993,Ronnie,Azulay,1954-09-22,F,1985-10-20,d005,Development
258003,Abdelghani,Rubsam,1953-04-03,F,1988-02-03,d007,Sales
258009,Renee,Flanders,1954-12-12,M,1985-05-17,d004,Production
258009,Renee,Flanders,1954-12-12,M,1985-05-17,d005,Development
258010,Boaz,Birch,1955-01-08,M,1985-02-18,d005,Development
258041,Yuchang,Jeong,1952-12-13,M,1987-06-15,d004,Production
258054,Divier,Barinka,1954-07-24,F,1987-02-04,d004,Production
258061,Elvis,Kakkar,1953-03-15,F,1986-09-30,d005,Development
258071,Herbert,Jording,1952-07-24,F,1988-06-28,d005,Development
258078,Hilary,Orlowski,1954-04-26,M,1988-02-18,d004,Production
258084,Juichirou,Setia,1952-07-15,F,1987-11-16,d007,Sales
258096,Shirish,Mitchem,1952-06-21,M,1986-03-06,d007,Sales
258100,Pranas,Manderick,1955-10-24,M,1986-11-04,d005,Development
258102,Uinam,Ibel,1953-09-04,M,1988-08-22,d004,Production
258122,Mabhin,Mamelak,1955-11-24,F,1987-09-20,d006,Quality Management
258129,Doohun,Heping,1952-06-07,M,1986-05-16,d004,Production
258132,Haldon,Speel,1954-10-04,F,1986-04-15,d008,Research
258140,Boutros,Georgakopoulos,1953-11-14,M,1986-07-15,d005,Development
258153,Billie,Guting,1952-09-18,F,1985-04-21,d004,Production
258157,Tetsushi,Frijda,1955-01-10,F,1987-09-19,d004,Production
258159,Ute,Wynblatt,1955-12-14,F,1985-09-23,d005,Development
258168,Junsik,Pews,1952-12-30,M,1986-10-13,d005,Development
258176,Honesty,Hinsberger,1952-03-02,M,1988-09-01,d004,Production
258176,Honesty,Hinsberger,1952-03-02,M,1988-09-01,d006,Quality Management
258187,Sanjay,Kitai,1953-12-09,F,1986-08-16,d005,Development
258193,Shaz,Calkin,1955-12-01,M,1986-06-07,d005,Development
258196,Adit,Lorys,1954-10-27,F,1985-08-10,d002,Finance
258197,Saeko,Ranka,1954-09-24,M,1987-10-05,d004,Production
258197,Saeko,Ranka,1954-09-24,M,1987-10-05,d005,Development
258198,Oguz,Heinisuo,1952-08-27,F,1988-07-26,d004,Production
258203,Kazuhiro,Skogmar,1952-08-13,M,1985-06-07,d005,Development
258205,Gill,Matteis,1955-02-24,M,1987-05-19,d006,Quality Management
258214,Sandeepan,Picaronny,1954-02-18,M,1986-04-24,d007,Sales
258216,Alper,Candan,1955-08-27,M,1985-02-03,d006,Quality Management
258230,Mokhtar,Ranon,1955-02-16,M,1986-01-18,d006,Quality Management
258240,Sushant,Clouatre,1955-03-29,M,1986-07-11,d007,Sales
258256,Sahrah,Dayang,1954-06-02,M,1986-11-11,d006,Quality Management
258259,Xudong,Kuzuoka,1955-12-29,M,1988-07-14,d004,Production
258271,Mads,Peck,1954-08-28,M,1986-07-29,d005,Development
258273,JoAnna,Maksimenko,1955-06-02,M,1988-08-19,d007,Sales
258292,Bodo,Leivant,1953-05-25,M,1988-09-06,d001,Marketing
258317,Martina,Ciolek,1953-08-07,M,1986-03-07,d008,Research
258318,Manibrata,Remmele,1954-04-10,M,1987-02-03,d005,Development
258328,Peternela,Akiyama,1954-12-25,M,1987-08-16,d001,Marketing
258357,Ranan,Danecki,1952-12-31,F,1986-08-13,d001,Marketing
258359,Saeed,Bresenham,1955-07-09,F,1986-05-15,d004,Production
258371,Udi,Ciolek,1955-10-13,F,1986-06-24,d007,Sales
258375,Marlo,Demos,1954-09-12,F,1987-10-19,d009,Customer Service
258385,Tsz,Vesna,1953-03-14,M,1986-10-26,d007,Sales
258386,Oscar,Ozeki,1953-07-11,F,1988-04-25,d005,Development
258397,Diederik,Khasidashvili,1953-07-29,M,1985-06-19,d007,Sales
258398,Sangeeta,Lieblein,1953-07-19,M,1986-04-19,d009,Customer Service
258399,Kendra,Journel,1953-02-12,F,1985-07-11,d005,Development
258411,Mihalis,Tchuente,1954-05-08,M,1988-10-30,d005,Development
258426,Rosalie,Klerer,1953-02-06,F,1988-07-30,d003,Human Resources
258436,Sanjai,McClure,1954-09-12,F,1985-10-30,d004,Production
258451,Nahla,Menhardt,1955-02-09,M,1986-01-28,d001,Marketing
258457,True,Gihr,1953-05-16,M,1986-07-26,d002,Finance
258457,True,Gihr,1953-05-16,M,1986-07-26,d003,Human Resources
258473,Abdulah,Hellwagner,1954-08-27,M,1988-03-22,d004,Production
258484,Arve,Minakawa,1954-01-10,M,1986-02-08,d009,Customer Service
258487,Vidya,Vingron,1953-12-15,F,1987-04-03,d002,Finance
258487,Vidya,Vingron,1953-12-15,F,1987-04-03,d007,Sales
258496,Serap,Zultner,1952-11-07,M,1986-07-28,d007,Sales
258500,Kristinn,Crabtree,1954-10-18,M,1987-08-13,d004,Production
258501,Nadjib,Bach,1953-02-25,M,1986-06-25,d008,Research
258507,Nechama,Miculan,1953-01-23,M,1987-10-25,d007,Sales
258514,Lech,Thimonier,1952-04-04,F,1986-02-04,d006,Quality Management
258521,Felicidad,Pintelas,1955-06-26,M,1987-10-10,d007,Sales
258548,Jouni,Bierman,1954-03-15,M,1985-03-27,d004,Production
258554,Yonghong,Kossowski,1953-07-02,M,1986-09-25,d005,Development
258555,Uwe,Nyrup,1954-05-10,F,1985-06-04,d006,Quality Management
258557,Kazuhisa,Pollacia,1955-10-28,M,1988-01-05,d006,Quality Management
258562,Sverrir,Schwabacher,1955-11-19,M,1986-06-25,d009,Customer Service
258568,Susumu,Masada,1955-10-19,F,1988-06-18,d004,Production
258581,Fumitaka,Ariola,1954-03-09,M,1986-07-12,d004,Production
258587,Francoise,Emden,1952-12-24,M,1985-09-25,d006,Quality Management
258595,Sadun,Baumann,1954-01-01,M,1985-10-09,d007,Sales
258599,Xiaocheng,Veccia,1955-04-12,F,1988-03-22,d001,Marketing
258604,Tsutomu,Rosaz,1952-06-09,M,1986-02-28,d002,Finance
258609,Adit,Birge,1952-08-01,M,1985-09-27,d005,Development
258621,Arne,Aloia,1952-05-23,M,1985-02-14,d005,Development
258624,Dines,Swab,1954-08-12,F,1986-01-12,d007,Sales
258627,Maris,Cools,1954-03-02,M,1985-06-23,d007,Sales
258629,Filipe,Yeung,1953-09-02,F,1986-09-03,d004,Production
258629,Filipe,Yeung,1953-09-02,F,1986-09-03,d005,Development
258632,Fei,Slaats,1953-03-16,F,1987-01-09,d007,Sales
258651,Oscar,Compeau,1954-03-14,M,1988-04-03,d005,Development
258657,Denis,Choobineh,1954-07-28,M,1985-12-06,d005,Development
258660,King,Zastre,1955-06-01,M,1985-09-11,d005,Development
258669,Zissis,Ghazalie,1954-10-19,M,1985-10-02,d006,Quality Management
258671,Weijing,Delgrossi,1952-11-02,F,1986-06-23,d007,Sales
258678,Uinam,Iisaka,1954-02-03,F,1987-04-10,d006,Quality Management
258680,Nakhoon,Kleiser,1953-07-28,F,1985-11-03,d006,Quality Management
258681,Weijing,Brobst,1952-09-13,M,1988-01-01,d005,Development
258716,Shawna,Rabehasaina,1954-02-12,M,1987-08-28,d007,Sales
258739,Girolamo,Toyoshima,1952-07-10,M,1987-07-06,d005,Development
258747,Shahaf,Candan,1953-12-25,M,1988-01-14,d009,Customer Service
258752,Adil,Jervis,1954-04-27,F,1987-09-25,d008,Research
258763,Xiadong,Peak,1955-06-07,M,1986-10-23,d004,Production
258786,Huiqun,Birsak,1952-11-03,M,1985-03-19,d005,Development
258796,Badri,Hofstetter,1952-08-14,M,1986-08-25,d007,Sales
258800,Margareta,Shanbhogue,1954-10-19,M,1986-11-22,d004,Production
258805,Masaru,Gulak,1953-11-06,F,1985-09-25,d005,Development
258810,Ziva,Sabnani,1952-06-22,M,1986-09-12,d007,Sales
258822,Mizuhito,Pavlopoulou,1954-07-02,F,1988-06-16,d006,Quality Management
258827,Zhiguo,Pusterhofer,1953-05-27,F,1987-06-12,d007,Sales
258831,Adil,Perin,1955-11-22,M,1985-06-02,d002,Finance
258838,Zhensheng,Stanger,1954-07-30,M,1985-12-03,d002,Finance
258848,Tooru,Suermann,1953-10-02,M,1986-05-15,d004,Production
258850,Werner,Heuter,1955-05-12,M,1986-11-07,d007,Sales
258861,Sigeru,Aamodt,1953-05-19,M,1985-03-02,d005,Development
258863,Elvia,Baig,1954-06-30,M,1987-05-31,d005,Development
258863,Elvia,Baig,1954-06-30,M,1987-05-31,d008,Research
258865,Marlo,Dichev,1955-07-04,M,1987-05-04,d005,Development
258867,Boguslaw,Berendt,1954-06-08,M,1987-05-30,d006,Quality Management
258869,Valeska,Billawala,1954-05-29,F,1988-11-02,d005,Development
258878,Candido,Varker,1952-03-03,M,1986-10-23,d004,Production
258901,King,Keirsey,1954-12-17,F,1985-05-15,d005,Development
258907,Parke,Kumaresan,1954-06-30,M,1987-12-31,d004,Production
258907,Parke,Kumaresan,1954-06-30,M,1987-12-31,d006,Quality Management
258924,Heekeun,Stiles,1955-09-07,M,1986-11-14,d005,Development
258927,Fumiya,Kragelund,1954-12-23,M,1988-09-15,d007,Sales
258933,Danae,Karlin,1954-12-18,F,1988-01-27,d005,Development
